query_type,duration
update_seq_scan_issue_by_id,0.003502
update_seq_scan_issue_by_id,0.004498
update_seq_scan_issue_by_id,0.004001
update_seq_scan_issue_by_id,0.004091
update_seq_scan_issue_by_id,0.00341
update_seq_scan_issue_by_id,0.004496
update_seq_scan_issue_by_id,0.003
update_seq_scan_issue_by_id,0.002501
update_seq_scan_issue_by_id,0.003499
update_seq_scan_issue_by_id,0.004004
update_seq_scan_issue_by_id,0.002499
update_seq_scan_issue_by_id,0.002999
update_seq_scan_issue_by_id,0.004
update_seq_scan_issue_by_id,0.004
update_seq_scan_issue_by_id,0.0045
update_seq_scan_issue_by_id,0.001998
update_seq_scan_issue_by_id,0.004002
update_seq_scan_issue_by_id,0.002998
update_seq_scan_issue_by_id,0.003998
update_seq_scan_issue_by_id,0.003499
update_seq_scan_issue_by_id,0.003502
update_seq_scan_issue_by_id,0.0035
update_seq_scan_issue_by_id,0.00471
update_seq_scan_issue_by_id,0.002999
update_seq_scan_issue_by_id,0.003998
update_seq_scan_issue_by_id,0.00759
update_seq_scan_issue_by_id,0.004087
update_seq_scan_issue_by_id,0.003501
update_seq_scan_issue_by_id,0.002501
update_seq_scan_issue_by_id,0.002998
update_seq_scan_issue_by_id,0.004002
update_seq_scan_issue_by_id,0.002941
update_seq_scan_issue_by_id,0.003499
update_seq_scan_issue_by_id,0.003
update_seq_scan_issue_by_id,0.0035
update_seq_scan_issue_by_id,0.003994
update_seq_scan_issue_by_id,0.004
update_seq_scan_issue_by_id,0.0035
update_seq_scan_issue_by_id,0.003
update_seq_scan_issue_by_id,0.004533
update_seq_scan_issue_by_id,0.003479
update_seq_scan_issue_by_id,0.003043
update_seq_scan_issue_by_id,0.002498
update_seq_scan_issue_by_id,0.003999
update_seq_scan_issue_by_id,0.004001
update_seq_scan_issue_by_id,0.004
update_seq_scan_issue_by_id,0.004
update_seq_scan_issue_by_id,0.004415
update_seq_scan_issue_by_id,0.0025
update_seq_scan_issue_by_id,0.0025
update_seq_scan_issue_by_id,0.0035
update_seq_scan_issue_by_id,0.003501
update_seq_scan_issue_by_id,0.004501
update_seq_scan_issue_by_id,0.003497
update_seq_scan_issue_by_id,0.003
update_seq_scan_issue_by_id,0.0035
update_seq_scan_issue_by_id,0.003503
update_seq_scan_issue_by_id,0.003001
update_seq_scan_issue_by_id,0.0045
update_seq_scan_issue_by_id,0.005057
update_seq_scan_issue_by_id,0.007574
update_seq_scan_issue_by_id,0.005409
update_seq_scan_issue_by_id,0.003498
update_seq_scan_issue_by_id,0.004501
update_seq_scan_issue_by_id,0.003501
update_seq_scan_issue_by_id,0.0035
update_seq_scan_issue_by_id,0.003502
update_seq_scan_issue_by_id,0.002999
update_seq_scan_issue_by_id,0.004501
update_seq_scan_issue_by_id,0.003499
update_seq_scan_issue_by_id,0.004506
update_seq_scan_issue_by_id,0.0055
update_seq_scan_issue_by_id,0.003
update_seq_scan_issue_by_id,0.003997
update_seq_scan_issue_by_id,0.003
update_seq_scan_issue_by_id,0.00311
update_seq_scan_issue_by_id,0.004471
update_seq_scan_issue_by_id,0.005497
update_seq_scan_issue_by_id,0.003999
update_seq_scan_issue_by_id,0.004002
update_seq_scan_issue_by_id,0.002999
update_seq_scan_issue_by_id,0.003
update_seq_scan_issue_by_id,0.002507
update_seq_scan_issue_by_id,0.002496
update_seq_scan_issue_by_id,0.004003
update_seq_scan_issue_by_id,0.003501
update_seq_scan_issue_by_id,0.002498
update_seq_scan_issue_by_id,0.003001
update_seq_scan_issue_by_id,0.0025
update_seq_scan_issue_by_id,0.004499
update_seq_scan_issue_by_id,0.003501
update_seq_scan_issue_by_id,0.002999
update_seq_scan_issue_by_id,0.0025
update_seq_scan_issue_by_id,0.0025
update_seq_scan_issue_by_id,0.004928
update_seq_scan_issue_by_id,0.005
update_seq_scan_issue_by_id,0.003546
update_seq_scan_issue_by_id,0.003999
update_seq_scan_issue_by_id,0.005978
update_seq_scan_issue_by_id,0.004002
update_seq_scan_issue_by_id,0.0035
update_seq_scan_issue_by_id,0.004999
update_seq_scan_issue_by_id,0.004001
update_seq_scan_issue_by_id,0.002999
update_seq_scan_issue_by_id,0.003287
update_seq_scan_issue_by_id,0.0055
update_seq_scan_issue_by_id,0.003002
update_seq_scan_issue_by_id,0.003502
update_seq_scan_issue_by_id,0.0035
update_seq_scan_issue_by_id,0.005
update_seq_scan_issue_by_id,0.003001
update_seq_scan_issue_by_id,0.003586
update_seq_scan_issue_by_id,0.002999
update_seq_scan_issue_by_id,0.004485
update_seq_scan_issue_by_id,0.003881
update_seq_scan_issue_by_id,0.003499
update_seq_scan_issue_by_id,0.002499
update_seq_scan_issue_by_id,0.003502
update_seq_scan_issue_by_id,0.005497
update_seq_scan_issue_by_id,0.004
update_seq_scan_issue_by_id,0.004001
update_seq_scan_issue_by_id,0.004501
update_seq_scan_issue_by_id,0.004494
update_seq_scan_issue_by_id,0.004
update_seq_scan_issue_by_id,0.004
update_seq_scan_issue_by_id,0.005
update_seq_scan_issue_by_id,0.005
update_seq_scan_issue_by_id,0.00464
update_seq_scan_issue_by_id,0.005596
